EmployeeID,Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,Gender,JobLevel,JobRole,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,EnvironmentSatisfaction,WorkLifeBalance,JobInvolvement,Heure moyenne par jour sur l'annee,Nombre de jour travailles
1092,26,0,2,Research & Development,26,2,0,2,Human Resources,68120,1,13,0,1,2,1,1,0,2,2,2,08:28:55,238
1093,27,0,2,Research & Development,4,3,0,2,Manufacturing Director,51710,0,20,1,9,1,8,0,7,1,NA,2,06:43:04,231
1094,48,0,3,Research & Development,2,3,0,2,Research Director,197400,3,14,0,24,2,22,4,7,4,3,4,06:44:01,243
1095,44,0,2,Sales,1,2,0,4,Manager,187110,2,12,1,10,0,2,2,2,2,3,3,06:32:06,241
1096,34,1,1,Research & Development,27,2,1,1,Sales Representative,36920,1,12,1,5,5,5,3,0,4,3,3,09:10:23,235
1097,56,1,2,Human Resources,1,2,1,5,Sales Executive,25590,1,21,0,5,3,4,1,0,1,3,3,06:04:33,231
1098,36,0,2,Research & Development,13,3,1,3,Healthcare Representative,25170,2,14,0,12,3,4,1,3,3,1,3,06:22:03,228
1099,41,0,2,Research & Development,5,3,1,1,Sales Executive,66230,5,18,0,14,3,5,1,4,3,3,3,05:37:38,229
1100,42,0,2,Research & Development,7,3,1,2,Sales Executive,182650,9,12,1,18,4,13,5,7,3,4,3,06:33:46,232
1101,31,0,2,Sales,9,4,1,1,Sales Executive,161240,2,23,1,8,2,5,1,4,3,3,2,07:22:12,231
1102,34,0,2,Research & Development,8,1,1,3,Laboratory Technician,25850,3,12,0,9,5,4,0,1,4,2,3,08:26:10,239
1103,31,0,2,Sales,25,2,1,3,Manufacturing Director,182130,8,21,2,4,3,2,2,2,1,2,4,06:08:59,236
1104,26,0,3,Sales,16,2,0,2,Healthcare Representative,83800,NA,14,0,8,3,7,7,7,3,3,4,05:18:23,228
1105,45,0,3,Research & Development,8,4,1,2,Manager,29940,4,18,1,12,2,4,0,3,2,3,3,07:05:56,238
1106,33,0,2,Sales,1,3,1,5,Sales Executive,12230,1,13,1,10,3,10,0,9,2,2,3,05:39:34,229
1107,28,0,3,Sales,8,3,0,4,Research Scientist,11180,1,11,0,7,3,7,0,7,3,3,3,09:37:43,237
1108,29,1,3,Human Resources,2,4,0,2,Sales Executive,28750,1,11,0,1,3,1,0,0,3,3,3,05:59:53,230
1109,39,0,1,Research & Development,8,5,1,2,Sales Representative,188240,6,19,1,10,4,3,1,2,1,3,3,05:32:50,230
1110,27,0,2,Sales,3,2,0,2,Healthcare Representative,135770,1,12,1,6,2,5,1,2,2,2,3,06:21:51,228
1111,34,0,3,Research & Development,9,4,1,2,Manufacturing Director,26250,1,12,3,16,4,15,6,11,3,3,3,08:20:46,244
1112,28,1,2,Research & Development,25,3,0,1,Research Director,187890,3,16,1,6,4,2,2,2,4,3,3,08:50:50,245
1113,47,0,1,Research & Development,1,4,0,1,Research Scientist,45380,8,11,0,16,3,8,1,7,3,4,3,05:20:11,232
1114,56,0,2,Research & Development,4,3,1,2,Sales Executive,198470,4,14,0,6,6,0,0,0,4,3,3,06:59:02,231
1115,39,0,2,Research & Development,1,3,1,1,Laboratory Technician,105120,1,12,1,10,2,10,7,9,1,3,3,06:09:23,230
1116,38,0,3,Research & Development,4,2,1,1,Manager,44440,1,13,0,20,2,20,0,7,4,3,3,10:11:13,246
1117,58,0,2,Sales,5,3,0,5,Sales Representative,21540,4,21,1,29,3,1,0,0,4,2,3,09:19:14,246
1118,32,1,3,Research & Development,9,3,0,2,Laboratory Technician,191900,3,17,1,8,2,4,0,3,1,3,3,09:12:10,235
1119,38,0,2,Research & Development,3,4,1,1,Sales Representative,44900,2,21,1,10,1,5,0,3,2,4,3,06:51:41,235
1120,49,0,3,Sales,11,4,0,2,Research Scientist,35060,3,11,1,28,4,5,4,3,2,3,2,05:39:32,235
1121,42,0,2,Sales,1,3,1,1,Sales Executive,23720,3,12,1,14,3,0,0,0,2,3,3,08:06:07,243
1122,27,1,3,Sales,8,1,0,4,Laboratory Technician,102310,1,13,1,1,2,1,0,0,1,3,3,06:00:14,241
1123,35,0,2,Research & Development,25,1,0,1,Sales Executive,54100,0,18,0,6,4,5,0,4,2,1,3,06:07:53,242
1124,28,0,1,Research & Development,21,1,0,3,Research Scientist,79780,1,16,2,5,2,5,1,4,3,2,3,05:55:30,232
1125,31,0,1,Sales,23,1,0,1,Sales Executive,38670,1,11,1,4,4,4,2,3,3,4,4,09:17:12,247
1126,36,0,1,Research & Development,1,3,0,2,Research Scientist,28380,1,19,2,5,5,5,0,2,1,3,1,06:35:05,242
1127,34,0,2,Sales,2,3,0,4,Healthcare Representative,46950,1,16,1,14,2,14,2,1,1,2,3,05:24:06,234
1128,34,0,2,Research & Development,19,3,1,1,Research Director,33390,1,16,0,9,2,8,1,1,4,2,2,06:10:36,237
1129,26,0,2,Research & Development,2,2,0,2,Research Scientist,20800,0,13,0,8,6,7,7,6,3,2,4,06:16:42,242
1130,29,0,2,Research & Development,2,4,0,2,Laboratory Technician,20960,0,22,0,6,2,5,0,2,1,2,4,07:05:59,240
1131,32,0,1,Research & Development,3,1,0,3,Manager,62090,5,17,1,9,5,5,1,2,3,3,4,06:09:47,244
1132,31,0,3,Research & Development,25,5,1,2,Human Resources,180610,1,14,1,10,2,10,8,7,4,3,3,06:17:05,237
1133,28,1,2,Sales,7,5,1,2,Sales Representative,171230,5,15,1,6,2,4,0,3,3,2,2,05:29:48,227
1134,38,0,2,Research & Development,9,2,0,3,Sales Representative,23720,4,12,0,20,3,1,0,0,1,2,2,06:41:05,243
1135,35,0,2,Research & Development,5,3,0,2,Sales Representative,48830,1,18,1,10,1,10,0,9,3,3,1,07:46:07,230
1136,27,0,2,Sales,2,3,1,1,Manager,39040,1,15,0,7,2,7,0,7,4,3,3,07:20:49,243
1137,32,0,2,Research & Development,8,1,1,2,Research Scientist,46270,8,17,1,8,2,1,0,0,4,3,2,06:46:03,242
1138,31,1,3,Research & Development,2,1,0,3,Sales Executive,70940,1,14,1,10,2,10,0,8,1,3,3,09:10:17,232
1139,53,1,2,Research & Development,18,3,0,1,Research Scientist,34230,6,15,1,15,4,2,2,2,1,2,3,10:08:44,245
1140,54,0,2,Research & Development,14,3,0,3,Research Scientist,66740,3,17,1,9,2,4,2,3,1,2,3,06:57:31,230
1141,33,0,3,Research & Development,2,4,1,4,Sales Executive,168800,1,14,3,9,2,9,2,8,4,3,3,07:17:37,241
1142,43,0,2,Research & Development,3,3,0,1,Research Scientist,90940,1,12,1,10,0,10,0,9,1,3,3,06:59:35,244
1143,38,0,3,Research & Development,2,5,1,4,Sales Executive,84460,0,14,0,7,3,6,1,2,4,3,2,07:00:47,230
1144,55,0,2,Sales,9,3,0,2,Laboratory Technician,119160,4,15,1,35,3,10,1,4,3,3,2,07:22:16,235
1145,31,0,2,Sales,6,3,0,1,Manufacturing Director,45340,1,13,0,1,2,1,0,0,4,3,3,10:01:05,242
1146,39,0,2,Research & Development,4,3,0,2,Sales Executive,98520,0,12,1,21,5,20,11,10,2,3,2,05:20:33,229
1147,42,0,1,Research & Development,10,4,1,2,Research Scientist,61510,1,13,1,20,3,20,3,7,4,3,3,05:46:59,229
1148,31,0,1,Research & Development,14,2,0,2,Healthcare Representative,23020,4,14,0,13,3,11,4,8,3,4,3,05:33:57,238
1149,54,0,2,Research & Development,1,3,1,2,Human Resources,23620,6,13,1,9,2,5,1,4,3,3,4,09:54:29,246
1150,24,0,2,Research & Development,5,4,0,1,Manufacturing Director,178610,1,11,2,4,5,4,1,2,2,2,1,06:20:57,241
1151,23,0,2,Research & Development,7,3,0,2,Research Scientist,191870,1,11,1,5,2,5,1,4,4,4,3,06:21:04,237
1152,40,0,3,Research & Development,21,3,1,3,Research Scientist,197170,1,21,0,10,1,10,9,4,4,4,2,07:12:46,241
1153,40,0,2,Research & Development,8,1,1,5,Research Scientist,35440,3,18,3,15,3,11,5,10,2,3,2,05:39:53,240
1154,25,0,2,Sales,20,5,1,2,Laboratory Technician,85000,4,12,0,6,2,2,1,2,3,3,3,05:24:00,227
1155,30,0,2,Human Resources,20,4,0,2,Research Scientist,46610,1,11,0,12,3,12,1,7,4,2,2,05:15:59,226
1156,25,0,2,Research & Development,7,2,0,5,Sales Executive,41030,6,15,1,7,2,2,0,2,4,2,3,09:06:02,233
1157,47,0,2,Research & Development,1,4,0,2,Sales Executive,42490,2,13,1,25,2,17,12,11,1,3,2,06:54:51,232
1158,33,0,1,Research & Development,1,3,0,2,Research Scientist,140260,1,12,0,1,4,1,0,0,2,2,3,05:29:10,232
1159,38,0,2,Research & Development,19,3,1,2,Sales Executive,68930,0,17,0,16,3,15,5,8,4,3,3,07:07:01,235
1160,31,0,2,Research & Development,10,4,1,3,Sales Executive,61250,0,13,1,3,3,2,1,2,1,3,3,06:19:41,230
1161,38,0,3,Research & Development,1,4,0,2,Research Scientist,36690,2,19,0,10,2,8,7,7,1,3,3,06:02:09,242
1162,42,0,2,Research & Development,6,3,0,2,Laboratory Technician,100080,6,19,1,9,3,4,1,2,4,2,1,09:07:54,244
1163,41,0,2,Sales,2,2,0,1,Healthcare Representative,23870,3,17,1,12,1,5,1,0,4,3,1,06:54:08,234
1164,47,0,1,Research & Development,21,2,0,1,Sales Executive,46390,0,11,1,14,2,13,5,12,3,1,2,06:42:07,242
1165,35,0,2,Research & Development,4,3,0,2,Healthcare Representative,78980,7,15,0,5,2,2,2,2,4,3,2,09:24:10,236
1166,22,0,2,Human Resources,12,1,0,2,Sales Executive,25340,0,11,0,4,1,3,1,2,4,4,3,05:35:27,228
1167,35,0,2,Research & Development,9,3,1,2,Sales Executive,131420,1,25,2,10,4,10,0,8,2,3,3,07:23:29,241
1168,33,0,2,Sales,3,4,0,3,Healthcare Representative,16110,0,14,0,10,2,9,8,1,2,3,2,08:24:22,241
1169,32,0,2,Research & Development,3,2,0,3,Manufacturing Director,53630,1,13,0,6,4,6,4,1,3,3,3,06:31:53,244
1170,40,0,2,Research & Development,1,4,0,2,Research Director,50710,8,17,1,8,3,1,0,0,1,2,2,05:23:07,228
1171,32,0,2,Research & Development,1,2,0,3,Sales Executive,136950,0,13,0,3,3,2,2,2,2,3,3,05:27:26,237
1172,39,0,2,Research & Development,4,4,0,1,Sales Executive,134020,7,14,1,18,1,7,1,7,1,3,3,07:09:28,233
1173,38,0,2,Sales,20,4,1,2,Research Director,20290,3,11,1,20,3,18,1,11,2,3,2,07:03:02,230
1174,32,0,2,Research & Development,18,3,0,2,Manager,63770,1,12,2,14,3,14,5,7,3,3,3,07:06:41,235
1175,37,0,2,Research & Development,1,3,1,4,Sales Executive,54290,1,17,1,16,3,16,6,8,3,3,3,08:40:00,241
1176,25,0,2,Research & Development,2,4,1,2,Manufacturing Director,27850,0,21,0,6,2,5,0,4,1,2,3,07:25:19,243
1177,52,0,1,Research & Development,2,4,0,1,Manager,46140,2,16,1,16,3,9,0,0,1,2,3,06:21:41,244
1178,44,0,2,Research & Development,8,1,1,1,Sales Representative,26100,6,15,0,6,2,4,1,2,2,3,3,09:36:17,232
1179,21,0,2,Sales,10,5,0,3,Research Scientist,66870,1,19,3,2,0,2,1,2,3,3,3,07:28:19,239
1180,39,0,1,Research & Development,3,4,1,2,Research Director,47240,2,12,1,21,4,6,1,3,4,2,4,05:53:44,244
1181,23,1,3,Research & Development,2,4,1,2,Manufacturing Director,61790,1,11,0,1,3,1,1,0,4,2,3,07:00:38,228
1182,36,0,2,Research & Development,24,3,1,2,Laboratory Technician,61200,0,19,0,10,2,9,3,4,1,3,3,07:15:18,243
1183,36,0,3,Research & Development,16,1,0,2,Sales Executive,105960,7,15,0,18,3,4,0,2,4,3,2,07:05:34,236
1184,56,0,1,Research & Development,8,1,0,1,Sales Executive,54670,1,20,0,13,6,13,1,9,3,2,2,05:50:06,231
1185,29,1,2,Research & Development,9,4,0,2,Sales Representative,29960,9,25,0,4,4,2,2,2,1,4,3,10:19:07,247
1186,42,0,2,Research & Development,17,1,0,3,Research Scientist,99980,5,24,2,24,3,22,4,14,1,2,2,06:55:01,244
1187,56,1,2,Sales,10,4,0,2,Sales Executive,40780,8,24,1,14,3,10,9,8,4,1,3,06:02:12,231
1188,41,0,2,Research & Development,13,4,1,1,Healthcare Representative,109200,0,15,1,21,3,20,0,10,1,3,4,07:01:23,235
1189,34,0,2,Sales,1,3,1,1,Laboratory Technician,62320,1,13,1,8,3,8,1,7,4,3,3,06:30:24,230
1190,36,0,1,Sales,1,1,1,1,Human Resources,132470,1,14,0,15,3,15,11,11,4,2,3,06:44:03,229
1191,41,0,2,Research & Development,1,5,0,1,Healthcare Representative,40810,2,13,0,14,3,5,0,4,3,3,3,06:31:16,240
1192,32,0,2,Sales,9,4,1,2,Research Scientist,57690,1,11,0,4,3,4,1,2,4,3,3,06:03:19,235
1193,35,0,2,Research & Development,16,3,1,2,Healthcare Representative,23940,1,16,1,9,3,9,1,7,3,3,3,09:27:31,235
1194,38,0,2,Research & Development,23,3,0,3,Sales Representative,39040,1,22,0,10,3,10,1,9,1,3,2,06:22:36,241
1195,50,1,3,Sales,4,2,1,2,Laboratory Technician,167990,7,14,1,12,2,6,0,1,2,3,2,06:27:47,234
1196,36,0,2,Research & Development,22,4,0,1,Healthcare Representative,29500,4,14,0,8,1,6,0,0,2,2,2,05:37:40,234
1197,45,0,2,Sales,24,3,0,1,Laboratory Technician,36290,8,16,1,8,2,5,0,1,4,3,4,05:19:54,229
1198,40,0,2,Sales,10,4,0,1,Research Scientist,93620,2,11,1,8,6,2,2,2,3,NA,3,05:37:01,236
1199,35,0,3,Sales,7,2,0,2,Manufacturing Director,32290,1,25,0,10,2,10,0,2,3,4,2,07:31:35,233
1200,40,0,2,Research & Development,17,4,0,1,Manager,35780,2,14,1,20,2,5,0,2,3,3,3,06:44:19,235
1201,35,0,2,Human Resources,14,1,0,2,Research Scientist,79880,1,18,0,4,3,4,1,1,3,3,3,06:17:18,238
1202,29,0,2,Research & Development,1,3,0,3,Sales Executive,42840,4,11,0,10,5,4,0,3,4,3,2,09:06:11,242
1203,29,0,2,Research & Development,5,3,0,2,Sales Representative,75530,1,19,0,5,3,5,0,4,4,1,3,05:38:28,242
1204,50,1,2,Research & Development,17,3,0,1,Research Scientist,173280,4,15,2,20,1,3,2,0,4,3,3,08:54:58,242
1205,39,0,2,Sales,25,3,0,2,Sales Executive,197010,0,11,0,21,3,20,9,6,2,2,4,06:45:40,235
1206,31,0,1,Research & Development,8,4,1,4,Sales Executive,147320,0,12,0,10,3,9,1,7,2,3,3,06:34:50,235
1207,26,0,2,Research & Development,11,4,0,2,Manager,92780,0,20,0,5,3,4,0,0,4,3,3,06:52:06,239
1208,36,0,3,Research & Development,5,1,0,1,Sales Executive,13590,4,12,0,17,2,5,0,3,3,3,3,07:04:30,240
1209,39,0,2,Research & Development,2,1,1,1,Research Scientist,47790,4,14,2,9,3,7,1,7,4,3,3,05:28:03,236
1210,27,0,2,Research & Development,8,2,0,1,Laboratory Technician,164220,1,20,1,6,3,6,0,3,2,3,3,08:08:53,229
1211,49,0,3,Research & Development,6,1,0,3,Healthcare Representative,29960,2,18,1,17,2,9,0,8,4,2,2,05:47:00,236
1212,34,0,2,Sales,4,3,1,1,Sales Executive,12610,2,14,1,6,6,4,1,2,2,4,3,05:40:06,229
1213,41,1,2,Research & Development,7,2,1,1,Research Scientist,20990,8,12,1,8,2,6,0,5,2,1,3,07:40:05,232
1214,49,0,3,Sales,1,4,1,2,Manufacturing Director,58100,1,21,1,10,2,10,1,7,3,3,3,06:04:13,236
1215,37,1,2,Research & Development,2,3,0,1,Sales Executive,56470,6,19,0,7,2,0,0,0,4,3,3,08:01:53,246
1216,33,0,3,Research & Development,10,2,0,2,Research Scientist,34200,1,14,0,8,3,8,3,0,4,3,3,08:36:38,237
1217,27,0,2,Sales,5,4,1,4,Manufacturing Director,44000,9,17,1,6,3,2,2,2,1,3,2,05:47:29,236
1218,32,0,3,Research & Development,9,2,1,2,Research Scientist,35000,0,16,1,8,2,7,3,6,4,2,2,06:31:27,234
1219,59,0,2,Sales,2,2,1,5,Sales Representative,20660,4,12,1,12,3,1,0,0,3,2,3,08:57:31,233
1220,30,0,2,Research & Development,11,4,0,2,Laboratory Technician,171690,1,17,2,1,2,1,0,0,4,3,3,05:53:59,241
1221,38,0,3,Sales,18,4,0,2,Healthcare Representative,41620,0,15,1,10,1,9,1,8,4,3,3,07:26:45,243
1222,36,0,2,Research & Development,7,3,0,1,Sales Executive,92040,6,23,1,17,2,7,7,7,3,2,3,07:15:43,242
1223,35,0,2,Human Resources,3,4,0,2,Manager,32940,0,11,0,6,2,5,0,3,1,3,3,06:46:48,236
1224,29,0,2,Sales,29,4,0,2,Laboratory Technician,21270,0,11,1,10,3,9,0,8,4,3,2,09:39:23,235
1225,31,0,2,Research & Development,2,2,0,2,Laboratory Technician,39750,1,15,1,5,3,5,4,3,NA,2,3,05:29:27,227
1226,34,0,2,Research & Development,28,3,0,1,Laboratory Technician,107930,0,11,3,3,1,2,1,2,2,3,2,06:39:05,228
1227,28,1,2,Research & Development,1,4,0,5,Research Director,100960,5,13,0,6,2,4,0,3,3,3,3,09:23:55,234
1228,29,0,2,Research & Development,16,2,1,4,Laboratory Technician,36460,1,14,0,10,3,10,8,8,2,3,4,07:03:06,231
1229,32,0,2,Human Resources,22,3,1,2,Research Director,74460,0,19,0,7,3,6,0,5,1,2,3,09:35:22,234
1230,22,0,1,Research & Development,8,3,1,3,Sales Executive,108510,1,16,1,1,2,1,0,0,4,2,4,09:00:23,235
1231,53,0,2,Research & Development,11,3,0,2,Manager,21090,2,13,0,31,3,25,3,7,1,3,3,07:16:44,237
1232,38,0,2,Research & Development,29,3,1,1,Manufacturing Director,37220,5,14,0,6,0,3,1,2,4,3,3,08:54:21,240
1233,24,0,1,Research & Development,1,5,0,3,Research Scientist,93800,0,16,0,5,2,4,1,3,1,2,2,06:25:54,243
1234,36,1,2,Research & Development,1,3,0,1,Research Director,54860,7,12,1,10,2,5,0,3,3,3,3,05:40:53,229
1235,34,0,2,Sales,24,3,0,4,Research Scientist,27420,0,11,1,13,2,12,2,11,1,3,3,05:33:28,238
1236,21,0,2,Sales,2,3,0,2,Manufacturing Director,137570,1,12,1,0,3,0,0,0,3,3,3,05:15:43,229
1237,34,1,2,Sales,15,2,1,2,Research Scientist,84630,2,13,0,8,2,4,1,3,2,3,1,06:56:48,232
1238,53,0,2,Sales,2,1,0,5,Human Resources,31620,4,15,0,26,4,14,4,8,3,2,3,06:32:07,228
1239,32,1,3,Research & Development,10,3,1,2,Manufacturing Director,165980,1,13,0,10,2,10,6,7,2,3,3,08:24:14,231
1240,42,0,2,Research & Development,10,3,0,2,Laboratory Technician,66510,0,20,0,10,5,9,4,2,3,3,2,06:23:26,242
1241,44,0,2,Research & Development,3,1,1,1,Manufacturing Director,23450,3,15,2,24,0,22,5,17,1,3,3,06:33:25,241
1242,46,0,2,Sales,2,3,1,1,Research Scientist,34200,3,13,2,22,3,2,2,1,2,2,1,07:03:28,230
1243,33,0,2,Sales,3,3,0,1,Manufacturing Director,43730,4,14,0,7,3,1,0,0,3,3,3,06:01:41,241
1244,44,0,2,Human Resources,26,3,0,5,Healthcare Representative,47590,2,21,0,9,2,4,1,3,4,4,3,07:52:44,241
1245,30,0,2,Research & Development,1,4,1,1,Research Scientist,53010,1,16,1,10,3,10,1,8,4,3,3,05:41:39,243
1246,39,1,2,Human Resources,1,4,0,1,Sales Executive,36730,3,14,1,19,3,1,0,0,4,4,3,05:47:56,232
1247,24,1,2,Human Resources,2,5,0,3,Sales Executive,47680,2,11,1,6,2,2,2,0,2,2,2,09:02:47,244
1248,43,0,2,Sales,9,5,1,1,Research Director,12740,1,19,0,6,3,5,1,4,4,2,2,05:48:59,234
1249,50,1,2,Research & Development,12,4,0,1,Research Director,49000,1,11,0,3,3,3,0,2,1,3,2,08:18:17,243
1250,35,0,2,Sales,2,4,0,3,Manufacturing Director,104660,1,13,0,2,1,2,2,2,4,3,3,06:34:15,242
1251,36,0,2,Research & Development,25,1,1,4,Sales Executive,170070,9,12,1,6,2,1,0,0,2,4,2,08:00:01,230
1252,33,0,3,Sales,9,2,0,4,Human Resources,29090,2,11,0,10,2,5,1,3,3,3,2,05:58:45,238
1253,35,0,2,Research & Development,10,1,0,1,Research Scientist,57650,1,14,1,1,2,1,0,0,3,3,3,05:40:02,239
1254,27,0,2,Sales,8,2,1,3,Research Scientist,45990,1,15,1,1,3,1,0,0,4,3,2,06:41:08,229
1255,26,1,2,Sales,4,3,0,2,Manager,24040,1,12,0,1,6,1,0,1,1,2,3,07:09:46,243
1256,27,0,3,Sales,24,3,0,4,Healthcare Representative,31720,1,20,1,9,1,9,1,7,4,3,3,06:15:56,239
1257,30,0,3,Research & Development,1,4,0,1,Research Scientist,20330,1,14,1,12,3,12,3,7,3,3,1,05:58:51,229
1258,41,1,2,Sales,20,4,0,2,Sales Executive,102090,1,13,1,23,2,22,15,8,2,3,3,05:13:52,229
1259,34,0,1,Research & Development,7,2,1,1,Research Scientist,86200,0,13,1,10,2,9,8,7,2,3,2,07:00:40,234
1260,37,0,2,Research & Development,17,3,1,3,Sales Executive,20640,4,16,0,8,3,1,0,0,2,3,2,05:24:03,231
1261,46,0,3,Research & Development,20,3,0,3,Sales Executive,40350,4,14,1,14,2,9,0,8,1,NA,3,08:42:41,244
1262,35,0,2,Research & Development,8,4,1,3,Research Scientist,38380,1,16,1,1,2,1,0,1,4,3,3,06:05:20,230
1263,48,1,2,Research & Development,2,4,1,1,Sales Executive,45910,9,16,0,23,6,1,0,0,1,3,1,08:15:46,232
1264,28,1,2,Research & Development,10,1,0,1,Sales Executive,25610,1,22,1,2,3,2,2,2,3,2,3,09:39:36,236
1265,44,0,2,Research & Development,1,1,1,3,Research Scientist,15630,5,12,2,9,3,4,1,3,2,2,3,08:33:33,238
1266,35,0,1,Research & Development,5,4,1,3,Manufacturing Director,48980,2,15,2,10,2,4,2,3,3,3,3,08:38:06,237
1267,26,0,2,Research & Development,4,4,1,3,Sales Executive,47890,7,20,1,5,2,2,0,0,3,2,3,09:25:04,241
1268,33,0,3,Sales,29,4,1,1,Human Resources,31800,1,14,1,15,2,15,8,12,1,3,3,07:42:16,245
1269,35,0,3,Research & Development,15,3,0,3,Manufacturing Director,65490,1,20,0,9,3,9,1,8,2,2,3,05:45:15,232
1270,35,0,2,Human Resources,3,2,1,1,Laboratory Technician,63880,3,13,0,4,6,2,2,2,3,3,2,07:50:46,233
1271,31,0,2,Sales,10,2,1,2,Research Scientist,112440,3,12,1,10,3,7,1,7,4,2,3,05:36:20,240
1272,37,0,2,Sales,4,3,0,4,Human Resources,160320,1,13,0,7,2,7,0,7,1,4,3,06:39:17,234
1273,32,0,2,Research & Development,21,3,0,2,Sales Executive,23620,1,11,0,9,2,9,7,8,1,3,3,07:06:52,229
1274,38,0,3,Research & Development,25,3,0,2,Manufacturing Director,163280,1,17,3,10,2,10,9,9,4,3,3,05:35:45,234
1275,50,0,2,Sales,2,4,1,4,Research Scientist,83760,5,14,3,29,2,27,13,8,2,2,3,08:32:43,234
1276,59,0,2,Research & Development,1,3,0,1,Laboratory Technician,166060,7,11,0,28,6,21,7,9,1,2,3,06:13:39,235
1277,36,0,2,Sales,1,2,1,2,Sales Executive,86060,1,14,2,17,3,17,12,8,3,3,3,05:35:27,243
1278,55,0,2,Research & Development,7,3,0,3,Research Scientist,22720,2,17,1,21,2,5,0,2,4,3,3,07:31:24,242
1279,36,0,3,Research & Development,3,3,1,2,Laboratory Technician,20180,1,13,0,6,5,6,0,3,2,3,3,06:16:31,227
1280,45,0,2,Research & Development,1,2,1,1,Sales Executive,70830,2,12,1,25,5,1,0,0,2,3,3,06:15:34,240
1281,35,0,3,Human Resources,9,3,1,2,Sales Representative,40840,4,13,1,5,3,3,1,2,2,2,3,05:38:02,241
1282,36,1,2,Sales,7,2,0,4,Laboratory Technician,144110,0,18,3,2,2,1,0,0,4,2,4,08:16:47,243
1283,59,0,3,Research & Development,10,4,0,3,Research Scientist,23080,7,19,1,20,4,4,1,3,1,2,2,05:59:01,230
1284,29,0,2,Research & Development,28,4,1,1,Sales Representative,48410,0,11,0,6,3,5,0,4,3,3,3,07:04:41,236
1285,31,0,2,Research & Development,3,2,1,3,Sales Executive,42850,1,21,1,1,2,1,1,0,3,3,1,05:33:07,230
1286,32,0,2,Sales,3,4,0,2,Manufacturing Director,97150,1,15,1,10,1,10,0,9,2,3,2,06:56:46,241
1287,36,0,2,Research & Development,2,3,0,2,Sales Representative,43200,3,17,0,5,2,1,0,0,2,3,3,06:19:38,230
1288,31,0,2,Research & Development,27,3,1,2,Research Director,21320,1,18,0,11,3,11,1,8,3,3,3,05:39:07,242
1289,35,0,2,Research & Development,2,4,0,2,Healthcare Representative,101240,0,14,1,16,2,15,2,8,3,3,4,05:26:35,236
1290,45,0,2,Human Resources,14,3,1,1,Sales Executive,54730,4,13,0,17,3,0,0,0,4,4,1,08:02:40,236
1291,37,0,2,Research & Development,1,3,1,3,Sales Executive,52070,4,17,3,16,3,5,0,2,1,4,3,06:11:34,245
1292,46,0,2,Research & Development,9,3,0,3,Manager,164370,8,15,1,16,0,4,0,2,2,3,3,09:21:54,238
1293,30,0,2,Sales,18,3,0,4,Human Resources,22960,1,18,1,10,2,10,3,0,4,2,3,08:14:40,234
1294,35,0,2,Research & Development,20,4,1,3,Human Resources,40690,1,13,0,6,5,6,0,4,2,3,3,07:01:31,232
1295,55,0,2,Research & Development,2,3,1,2,Laboratory Technician,74410,3,12,1,24,4,1,1,0,1,3,3,06:07:06,238
1296,38,0,1,Sales,11,1,0,2,Laboratory Technician,24300,7,13,2,17,2,13,1,9,2,3,4,07:41:50,228
1297,34,0,2,Research & Development,8,2,0,1,Research Scientist,58780,1,14,0,5,1,5,1,3,1,3,3,07:25:33,242
1298,56,0,2,Human Resources,2,1,0,2,Sales Executive,26440,4,11,1,37,2,6,0,2,4,2,3,05:49:43,241
1299,23,0,2,Research & Development,10,3,0,2,Laboratory Technician,64390,3,22,3,3,2,0,0,0,3,3,3,05:37:13,229
1300,51,0,2,Research & Development,29,4,1,5,Manufacturing Director,24510,3,17,0,10,2,4,0,3,4,3,2,06:09:48,238
1301,30,0,2,Sales,8,2,0,1,Sales Representative,63920,1,21,1,11,2,11,10,8,3,3,4,07:05:32,243
1302,46,1,2,Sales,1,2,1,2,Research Scientist,97140,1,22,0,9,0,9,4,7,3,3,3,05:44:47,242
1303,40,0,3,Research & Development,6,3,0,1,Healthcare Representative,60770,1,16,2,22,2,22,11,11,3,2,2,06:31:31,230
1304,51,0,2,Research & Development,8,4,1,5,Sales Representative,24500,0,12,1,11,2,10,1,0,3,1,3,09:07:15,236
1305,30,0,2,Research & Development,9,3,0,1,Manufacturing Director,92500,1,12,3,11,0,11,2,7,3,2,3,07:17:54,236
1306,46,0,3,Research & Development,12,1,0,1,Laboratory Technician,20740,2,15,1,21,3,10,9,5,3,2,3,08:09:25,236
1307,32,0,2,Sales,15,3,0,1,Research Scientist,101690,1,14,0,12,6,11,5,7,2,3,2,06:45:03,241
1308,54,0,2,Research & Development,25,1,1,1,Laboratory Technician,48550,9,25,1,16,2,4,0,3,1,1,2,07:00:15,241
1309,24,0,2,Sales,6,2,0,2,Research Scientist,40870,0,20,3,4,1,3,0,2,1,2,3,07:01:08,235
1310,28,0,1,Sales,9,4,0,2,Laboratory Technician,23670,1,13,0,5,2,5,0,4,2,4,2,05:33:17,242
